cluster	ORF	gene_name
mitochondria	YIL149C	MLP2
mitochondrion	YIL149C	MLP2
nuclear transport	YIL149C	MLP2
nuclear transport and organization	YIL149C	MLP2
nucleobase-containing compound transport	YIL149C	MLP2
budding	YIL153W	RRD1
cell cycle	YIL153W	RRD1
cellular response to DNA damage stimulus	YIL153W	RRD1
chromosome	YIL153W	RRD1
cytoskeleton and microtubules	YIL153W	RRD1
cytoskeleton organization	YIL153W	RRD1
DNA repair	YIL153W	RRD1
enzyme regulator activity	YIL153W	RRD1
isomerase activity	YIL153W	RRD1
mitotic cell cycle	YIL153W	RRD1
organelle fission	YIL153W	RRD1
response to osmotic stress	YIL153W	RRD1
sig_Gsp1_GI	YIL153W	RRD1
transcription	YIL153W	RRD1
transcription and mRNA processing	YIL153W	RRD1
transcription from RNA polymerase II promoter	YIL153W	RRD1
hydrolase activity	YIL156W	UBP7
peptidase activity	YIL156W	UBP7
protein modification by small protein conjugation or removal	YIL156W	UBP7
budding	YIL159W	BNR1
cellular bud	YIL159W	BNR1
cytoskeleton and microtubules	YIL159W	BNR1
cytoskeleton organization	YIL159W	BNR1
regulation of organelle organization	YIL159W	BNR1
site of polarized growth	YIL159W	BNR1
RNA binding	YIR001C	SGN1
cell cycle	YIR002C	MPH1
cellular response to DNA damage stimulus	YIR002C	MPH1
chromosome	YIR002C	MPH1
DNA binding	YIR002C	MPH1
DNA recombination	YIR002C	MPH1
DNA repair	YIR002C	MPH1
DNA replication	YIR002C	MPH1
helicase activity	YIR002C	MPH1
hydrolase activity	YIR002C	MPH1
metabolic	YIR002C	MPH1
regulation of DNA metabolic process	YIR002C	MPH1
cytoskeleton	YIR003W	AIM21
cytoskeleton and microtubules	YIR003W	AIM21
ribosome	YIR003W	AIM21
ribosomes and translation	YIR003W	AIM21
site of polarized growth	YIR003W	AIM21
mRNA processing	YIR005W	IST3
nuclear transport	YIR005W	IST3
nuclear transport and organization	YIR005W	IST3
nucleobase-containing compound transport	YIR005W	IST3
RNA processing	YIR005W	IST3
RNA splicing	YIR005W	IST3
transcription and mRNA processing	YIR005W	IST3
chromatin	YIR018W	YAP5
chromatin organization	YIR018W	YAP5
chromosome	YIR018W	YAP5
nucleic acid binding transcription factor activity	YIR018W	YAP5
transcription	YIR018W	YAP5
transcription and mRNA processing	YIR018W	YAP5
transcription from RNA polymerase II promoter	YIR018W	YAP5
cellular amino acid metabolic process	YIR023W	DAL81
metabolic	YIR023W	DAL81
monocarboxylic acid metabolic process	YIR023W	DAL81
transcription	YIR023W	DAL81
transcription and mRNA processing	YIR023W	DAL81
transcription factor activity, protein binding	YIR023W	DAL81
transcription from RNA polymerase II promoter	YIR023W	DAL81
chromatin	YIR033W	MGA2
chromatin organization	YIR033W	MGA2
endomembrane system	YIR033W	MGA2
endoplasmic reticulum	YIR033W	MGA2
ER	YIR033W	MGA2
Golgi and ER	YIR033W	MGA2
lipid metabolic process	YIR033W	MGA2
lipids	YIR033W	MGA2
metabolic	YIR033W	MGA2
monocarboxylic acid metabolic process	YIR033W	MGA2
sig_Gsp1_GI	YIR033W	MGA2
transcription	YIR033W	MGA2
transcription and mRNA processing	YIR033W	MGA2
transcription from RNA polymerase II promoter	YIR033W	MGA2
endomembrane system	YJL004C	SYS1
endosomal transport	YJL004C	SYS1
Golgi	YJL004C	SYS1
Golgi and ER	YJL004C	SYS1
Golgi apparatus	YJL004C	SYS1
Golgi vesicle transport	YJL004C	SYS1
protein targeting	YJL004C	SYS1
sig_Gsp1_GI	YJL004C	SYS1
vesicle organization	YJL004C	SYS1
budding	YJL013C	MAD3
cell cycle	YJL013C	MAD3
chromatin	YJL013C	MAD3
chromosome segregation	YJL013C	MAD3
cytoskeleton and microtubules	YJL013C	MAD3
meiotic cell cycle	YJL013C	MAD3
mitotic cell cycle	YJL013C	MAD3
organelle fission	YJL013C	MAD3
regulation of cell cycle	YJL013C	MAD3
regulation of organelle organization	YJL013C	MAD3
sig_Gsp1_GI	YJL013C	MAD3
cell cortex	YJL020C	BBC1
cytoskeletal protein binding	YJL020C	BBC1
cytoskeleton	YJL020C	BBC1
cytoskeleton and microtubules	YJL020C	BBC1
cytoskeleton organization	YJL020C	BBC1
mitochondria	YJL023C	PET130
mitochondrion	YJL023C	PET130
Golgi	YJL024C	APS3
Golgi and ER	YJL024C	APS3
Golgi vesicle transport	YJL024C	APS3
protein targeting	YJL024C	APS3
cytoplasmic vesicle	YJL029C	VPS53
endomembrane system	YJL029C	VPS53
endosomal transport	YJL029C	VPS53
Golgi	YJL029C	VPS53
Golgi and ER	YJL029C	VPS53
Golgi apparatus	YJL029C	VPS53
Golgi vesicle transport	YJL029C	VPS53
budding	YJL030W	MAD2
cell cycle	YJL030W	MAD2
chromatin	YJL030W	MAD2
chromosome	YJL030W	MAD2
chromosome segregation	YJL030W	MAD2
cytoskeleton and microtubules	YJL030W	MAD2
endomembrane system	YJL030W	MAD2
mitotic cell cycle	YJL030W	MAD2
organelle fission	YJL030W	MAD2
regulation of cell cycle	YJL030W	MAD2
regulation of organelle organization	YJL030W	MAD2
sig_Gsp1_GI	YJL030W	MAD2
cytoplasmic vesicle	YJL036W	SNX4
endomembrane system	YJL036W	SNX4
endosomal transport	YJL036W	SNX4
Golgi	YJL036W	SNX4
Golgi and ER	YJL036W	SNX4
Golgi vesicle transport	YJL036W	SNX4
lipid binding	YJL036W	SNX4
lipids	YJL036W	SNX4
mitochondria	YJL036W	SNX4
mitochondrion organization	YJL036W	SNX4
protein targeting	YJL036W	SNX4
ligase activity	YJL046W	AIM22
mitochondria	YJL046W	AIM22
mitochondrion	YJL046W	AIM22
budding	YJL047C	RTT101
cell cycle	YJL047C	RTT101
DNA replication	YJL047C	RTT101
mitotic cell cycle	YJL047C	RTT101
organelle fission	YJL047C	RTT101
proteolysis involved in cellular protein catabolic process	YJL047C	RTT101
regulation of cell cycle	YJL047C	RTT101
regulation of organelle organization	YJL047C	RTT101
RNA catabolic process	YJL047C	RTT101
transferase activity	YJL047C	RTT101
transposition	YJL047C	RTT101
budding	YJL048C	UBX6
proteolysis involved in cellular protein catabolic process	YJL048C	UBX6
sporulation	YJL048C	UBX6
cytoplasmic vesicle	YJL053W	PEP8
endomembrane system	YJL053W	PEP8
endosomal transport	YJL053W	PEP8
Golgi and ER	YJL053W	PEP8
protein transporter activity	YJL053W	PEP8
vacuole	YJL053W	PEP8
vacuoles	YJL053W	PEP8
endomembrane system	YJL062W	LAS21
endoplasmic reticulum	YJL062W	LAS21
ER	YJL062W	LAS21
Golgi and ER	YJL062W	LAS21
lipid metabolic process	YJL062W	LAS21
lipids	YJL062W	LAS21
metabolic	YJL062W	LAS21
plasma membrane	YJL062W	LAS21
protein lipidation	YJL062W	LAS21
sig_Gsp1_GI	YJL062W	LAS21
transferase activity	YJL062W	LAS21
conjugation	YJL073W	JEM1
endomembrane system	YJL073W	JEM1
endoplasmic reticulum	YJL073W	JEM1
ER	YJL073W	JEM1
Golgi and ER	YJL073W	JEM1
nuclear transport and organization	YJL073W	JEM1
nucleus organization	YJL073W	JEM1
organelle fusion	YJL073W	JEM1
protein folding	YJL073W	JEM1
proteolysis involved in cellular protein catabolic process	YJL073W	JEM1
unfolded protein binding	YJL073W	JEM1
mitochondria	YJL082W	IML2
mitochondrial envelope	YJL082W	IML2
mitochondrion	YJL082W	IML2
cell cycle	YJL092W	SRS2
cellular response to DNA damage stimulus	YJL092W	SRS2
DNA recombination	YJL092W	SRS2
DNA repair	YJL092W	SRS2
enzyme regulator activity	YJL092W	SRS2
helicase activity	YJL092W	SRS2
hydrolase activity	YJL092W	SRS2
metabolic	YJL092W	SRS2
regulation of DNA metabolic process	YJL092W	SRS2
budding	YJL095W	BCK1
cell wall organization or biogenesis	YJL095W	BCK1
cellular bud	YJL095W	BCK1
kinase activity	YJL095W	BCK1
protein phosphorylation	YJL095W	BCK1
signal transducer activity	YJL095W	BCK1
site of polarized growth	YJL095W	BCK1
transferase activity	YJL095W	BCK1
cell cycle	YJL098W	SAP185
mitochondria	YJL098W	SAP185
mitochondrion	YJL098W	SAP185
mitotic cell cycle	YJL098W	SAP185
ribosomes and translation	YJL098W	SAP185
RNA modification	YJL098W	SAP185
transcription and mRNA processing	YJL098W	SAP185
tRNA processing	YJL098W	SAP185
carbohydrate metabolic process	YJL099W	CHS6
cell wall organization or biogenesis	YJL099W	CHS6
cytoplasmic vesicle	YJL099W	CHS6
endomembrane system	YJL099W	CHS6
Golgi	YJL099W	CHS6
Golgi and ER	YJL099W	CHS6
Golgi apparatus	YJL099W	CHS6
Golgi vesicle transport	YJL099W	CHS6
metabolic	YJL099W	CHS6
DNA binding	YJL103C	GSM1
generation of precursor metabolites and energy	YJL103C	GSM1
metabolic	YJL103C	GSM1
nucleic acid binding transcription factor activity	YJL103C	GSM1
nucleobase-containing small molecule metabolic process	YJL103C	GSM1
transcription	YJL103C	GSM1
transcription and mRNA processing	YJL103C	GSM1
transcription from RNA polymerase II promoter	YJL103C	GSM1
chromatin	YJL115W	ASF1
chromatin organization	YJL115W	ASF1
DNA-templated transcription, elongation	YJL115W	ASF1
histone binding	YJL115W	ASF1
histone modification	YJL115W	ASF1
peptidyl-amino acid modification	YJL115W	ASF1
protein acylation	YJL115W	ASF1
protein modification by small protein conjugation or removal	YJL115W	ASF1
protein phosphorylation	YJL115W	ASF1
regulation of protein modification process	YJL115W	ASF1
transcription	YJL115W	ASF1
transcription and mRNA processing	YJL115W	ASF1
transcription from RNA polymerase II promoter	YJL115W	ASF1
endomembrane system	YJL117W	PHO86
endoplasmic reticulum	YJL117W	PHO86
ER	YJL117W	PHO86
Golgi	YJL117W	PHO86
Golgi and ER	YJL117W	PHO86
Golgi vesicle transport	YJL117W	PHO86
ion transport	YJL117W	PHO86
protein folding	YJL117W	PHO86
regulation of transport	YJL117W	PHO86
unfolded protein binding	YJL117W	PHO86
ribosomal large subunit biogenesis	YJL122W	ALB1
ribosome	YJL122W	ALB1
ribosomes and translation	YJL122W	ALB1
cytoplasmic vesicle	YJL123C	MTC1
endomembrane system	YJL123C	MTC1
Golgi	YJL123C	MTC1
Golgi and ER	YJL123C	MTC1
Golgi apparatus	YJL123C	MTC1
ribosome	YJL123C	MTC1
ribosomes and translation	YJL123C	MTC1
chromatin	YJL124C	LSM1
chromatin binding	YJL124C	LSM1
mRNA binding	YJL124C	LSM1
RNA binding	YJL124C	LSM1
RNA catabolic process	YJL124C	LSM1
sig_Gsp1_GI	YJL124C	LSM1
transcription and mRNA processing	YJL124C	LSM1
budding	YJL128C	PBS2
cellular bud	YJL128C	PBS2
cytoskeleton and microtubules	YJL128C	PBS2
cytoskeleton organization	YJL128C	PBS2
enzyme binding	YJL128C	PBS2
kinase activity	YJL128C	PBS2
nuclear transport	YJL128C	PBS2
nuclear transport and organization	YJL128C	PBS2
protein phosphorylation	YJL128C	PBS2
protein targeting	YJL128C	PBS2
regulation of protein modification process	YJL128C	PBS2
response to heat	YJL128C	PBS2
response to osmotic stress	YJL128C	PBS2
sig_Gsp1_GI	YJL128C	PBS2
signal transducer activity	YJL128C	PBS2
site of polarized growth	YJL128C	PBS2
transferase activity	YJL128C	PBS2
endomembrane system	YJL134W	LCB3
endoplasmic reticulum	YJL134W	LCB3
ER	YJL134W	LCB3
Golgi and ER	YJL134W	LCB3
hydrolase activity	YJL134W	LCB3
lipid metabolic process	YJL134W	LCB3
lipids	YJL134W	LCB3
metabolic	YJL134W	LCB3
phosphatase activity	YJL134W	LCB3
cytoplasmic translation	YJL136C	RPS21B
ribosomal small subunit biogenesis	YJL136C	RPS21B
ribosome	YJL136C	RPS21B
ribosomes and translation	YJL136C	RPS21B
rRNA processing	YJL136C	RPS21B
sig_Gsp1_GI	YJL136C	RPS21B
structural constituent of ribosome	YJL136C	RPS21B
transcription and mRNA processing	YJL136C	RPS21B
helicase activity	YJL138C	TIF2
hydrolase activity	YJL138C	TIF2
plasma membrane	YJL138C	TIF2
regulation of translation	YJL138C	TIF2
ribosome	YJL138C	TIF2
ribosomes and translation	YJL138C	TIF2
RNA binding	YJL138C	TIF2
sig_Gsp1_GI	YJL138C	TIF2
translation factor activity, RNA binding	YJL138C	TIF2
translational initiation	YJL138C	TIF2
cell wall organization or biogenesis	YJL139C	YUR1
endomembrane system	YJL139C	YUR1
endoplasmic reticulum	YJL139C	YUR1
ER	YJL139C	YUR1
Golgi	YJL139C	YUR1
Golgi and ER	YJL139C	YUR1
Golgi apparatus	YJL139C	YUR1
protein glycosylation	YJL139C	YUR1
transferase activity	YJL139C	YUR1
transferase activity, transferring glycosyl groups	YJL139C	YUR1
DNA binding	YJL140W	RPB4
DNA-templated transcription, initiation	YJL140W	RPB4
mRNA processing	YJL140W	RPB4
nuclear transport	YJL140W	RPB4
nuclear transport and organization	YJL140W	RPB4
nucleobase-containing compound transport	YJL140W	RPB4
nucleotidyltransferase activity	YJL140W	RPB4
regulation of translation	YJL140W	RPB4
response to heat	YJL140W	RPB4
ribosomes and translation	YJL140W	RPB4
RNA binding	YJL140W	RPB4
RNA catabolic process	YJL140W	RPB4
RNA processing	YJL140W	RPB4
transcription	YJL140W	RPB4
transcription and mRNA processing	YJL140W	RPB4
transcription from RNA polymerase II promoter	YJL140W	RPB4
transferase activity	YJL140W	RPB4
translational initiation	YJL140W	RPB4
DNA-templated transcription, elongation	YJL148W	RPA34
nucleolus	YJL148W	RPA34
nucleotidyltransferase activity	YJL148W	RPA34
transcription	YJL148W	RPA34
transcription and mRNA processing	YJL148W	RPA34
transcription from RNA polymerase I promoter	YJL148W	RPA34
transferase activity	YJL148W	RPA34
protein binding, bridging	YJL149W	DAS1
proteolysis involved in cellular protein catabolic process	YJL149W	DAS1
transferase activity	YJL149W	DAS1
cytoplasmic vesicle	YJL154C	VPS35
endomembrane system	YJL154C	VPS35
endosomal transport	YJL154C	VPS35
Golgi and ER	YJL154C	VPS35
protein transporter activity	YJL154C	VPS35
vacuole	YJL154C	VPS35
vacuoles	YJL154C	VPS35
cell cycle	YJL157C	FAR1
conjugation	YJL157C	FAR1
enzyme regulator activity	YJL157C	FAR1
mitotic cell cycle	YJL157C	FAR1
regulation of cell cycle	YJL157C	FAR1
site of polarized growth	YJL157C	FAR1
cellular ion homeostasis	YJL165C	HAL5
kinase activity	YJL165C	HAL5
protein dephosphorylation	YJL165C	HAL5
protein phosphorylation	YJL165C	HAL5
transferase activity	YJL165C	HAL5
budding	YJL168C	SET2
cell cycle	YJL168C	SET2
chromatin	YJL168C	SET2
chromatin organization	YJL168C	SET2
DNA recombination	YJL168C	SET2
DNA replication	YJL168C	SET2
DNA-templated transcription, elongation	YJL168C	SET2
DNA-templated transcription, termination	YJL168C	SET2
histone modification	YJL168C	SET2
meiotic cell cycle	YJL168C	SET2
metabolic	YJL168C	SET2
methyltransferase activity	YJL168C	SET2
organelle fission	YJL168C	SET2
peptidyl-amino acid modification	YJL168C	SET2
protein acylation	YJL168C	SET2
protein alkylation	YJL168C	SET2
regulation of cell cycle	YJL168C	SET2
regulation of DNA metabolic process	YJL168C	SET2
regulation of organelle organization	YJL168C	SET2
regulation of protein modification process	YJL168C	SET2
sig_Gsp1_GI	YJL168C	SET2
sporulation	YJL168C	SET2
transcription	YJL168C	SET2
transcription and mRNA processing	YJL168C	SET2
transferase activity	YJL168C	SET2
carbohydrate metabolic process	YJL176C	SWI3
chromatin	YJL176C	SWI3
chromatin organization	YJL176C	SWI3
DNA binding	YJL176C	SWI3
histone binding	YJL176C	SWI3
hydrolase activity	YJL176C	SWI3
metabolic	YJL176C	SWI3
oligosaccharide metabolic process	YJL176C	SWI3
transcription	YJL176C	SWI3
transcription and mRNA processing	YJL176C	SWI3
transcription from RNA polymerase II promoter	YJL176C	SWI3
cytoplasmic translation	YJL177W	RPL17B
ribosomal large subunit biogenesis	YJL177W	RPL17B
ribosome	YJL177W	RPL17B
ribosomes and translation	YJL177W	RPL17B
rRNA processing	YJL177W	RPL17B
structural constituent of ribosome	YJL177W	RPL17B
transcription and mRNA processing	YJL177W	RPL17B
endomembrane system	YJL183W	MNN11
endoplasmic reticulum	YJL183W	MNN11
ER	YJL183W	MNN11
Golgi	YJL183W	MNN11
Golgi and ER	YJL183W	MNN11
Golgi apparatus	YJL183W	MNN11
protein glycosylation	YJL183W	MNN11
transferase activity	YJL183W	MNN11
transferase activity, transferring glycosyl groups	YJL183W	MNN11
budding	YJL187C	SWE1
cell cycle	YJL187C	SWE1
cellular bud	YJL187C	SWE1
cytoskeleton and microtubules	YJL187C	SWE1
cytoskeleton organization	YJL187C	SWE1
kinase activity	YJL187C	SWE1
lipid metabolic process	YJL187C	SWE1
lipids	YJL187C	SWE1
meiotic cell cycle	YJL187C	SWE1
metabolic	YJL187C	SWE1
mitotic cell cycle	YJL187C	SWE1
organelle fission	YJL187C	SWE1
protein phosphorylation	YJL187C	SWE1
regulation of cell cycle	YJL187C	SWE1
regulation of organelle organization	YJL187C	SWE1
regulation of protein modification process	YJL187C	SWE1
site of polarized growth	YJL187C	SWE1
transferase activity	YJL187C	SWE1
hydrolase activity	YJL197W	UBP12
peptidase activity	YJL197W	UBP12
Golgi and ER	YJL198W	PHO90
ion transport	YJL198W	PHO90
plasma membrane	YJL198W	PHO90
regulation of transport	YJL198W	PHO90
transmembrane transport	YJL198W	PHO90
transmembrane transporter activity	YJL198W	PHO90
budding	YJL204C	RCY1
cellular bud	YJL204C	RCY1
cytoplasmic vesicle	YJL204C	RCY1
endocytosis	YJL204C	RCY1
endomembrane system	YJL204C	RCY1
endosomal transport	YJL204C	RCY1
Golgi	YJL204C	RCY1
Golgi and ER	YJL204C	RCY1
Golgi apparatus	YJL204C	RCY1
Golgi vesicle transport	YJL204C	RCY1
site of polarized growth	YJL204C	RCY1
cell cycle	YJL208C	NUC1
DNA recombination	YJL208C	NUC1
hydrolase activity	YJL208C	NUC1
mitochondria	YJL208C	NUC1
mitochondrial envelope	YJL208C	NUC1
mitochondrion	YJL208C	NUC1
nuclease activity	YJL208C	NUC1
RNA catabolic process	YJL208C	NUC1
peroxisome	YJL210W	PEX2
peroxisome organization	YJL210W	PEX2
peroxisomes	YJL210W	PEX2
protein modification by small protein conjugation or removal	YJL210W	PEX2
protein targeting	YJL210W	PEX2
transferase activity	YJL210W	PEX2
transmembrane transport	YJL210W	PEX2
carbohydrate transport	YJL214W	HXT8
plasma membrane	YJL214W	HXT8
transmembrane transporter activity	YJL214W	HXT8
endomembrane system	YJR010C-A	SPC1
endoplasmic reticulum	YJR010C-A	SPC1
ER	YJR010C-A	SPC1
Golgi and ER	YJR010C-A	SPC1
protein maturation	YJR010C-A	SPC1
protein targeting	YJR010C-A	SPC1
isomerase activity	YJR032W	CPR7
protein folding	YJR032W	CPR7
response to heat	YJR032W	CPR7
unfolded protein binding	YJR032W	CPR7
cellular ion homeostasis	YJR033C	RAV1
endosomal transport	YJR033C	RAV1
Golgi and ER	YJR033C	RAV1
cellular response to DNA damage stimulus	YJR035W	RAD26
chromatin	YJR035W	RAD26
chromatin organization	YJR035W	RAD26
DNA repair	YJR035W	RAD26
hydrolase activity	YJR035W	RAD26
protein modification by small protein conjugation or removal	YJR036C	HUL4
transferase activity	YJR036C	HUL4
cellular ion homeostasis	YJR040W	GEF1
cytoplasmic vesicle	YJR040W	GEF1
endomembrane system	YJR040W	GEF1
endoplasmic reticulum	YJR040W	GEF1
ER	YJR040W	GEF1
Golgi	YJR040W	GEF1
Golgi and ER	YJR040W	GEF1
Golgi apparatus	YJR040W	GEF1
plasma membrane	YJR040W	GEF1
transmembrane transporter activity	YJR040W	GEF1
vacuole	YJR040W	GEF1
vacuoles	YJR040W	GEF1
cell cycle	YJR043C	POL32
cellular response to DNA damage stimulus	YJR043C	POL32
chromosome	YJR043C	POL32
DNA recombination	YJR043C	POL32
DNA repair	YJR043C	POL32
DNA replication	YJR043C	POL32
hydrolase activity	YJR043C	POL32
nuclease activity	YJR043C	POL32
nucleotidyltransferase activity	YJR043C	POL32
RNA catabolic process	YJR043C	POL32
sig_Gsp1_GI	YJR043C	POL32
transferase activity	YJR043C	POL32
cellular response to DNA damage stimulus	YJR052W	RAD7
DNA binding	YJR052W	RAD7
DNA repair	YJR052W	RAD7
hydrolase activity	YJR052W	RAD7
protein modification by small protein conjugation or removal	YJR052W	RAD7
proteolysis involved in cellular protein catabolic process	YJR052W	RAD7
transferase activity	YJR052W	RAD7
budding	YJR053W	BFA1
cell cycle	YJR053W	BFA1
chromatin	YJR053W	BFA1
chromosome segregation	YJR053W	BFA1
cytoskeleton	YJR053W	BFA1
cytoskeleton and microtubules	YJR053W	BFA1
enzyme regulator activity	YJR053W	BFA1
microtubule organizing center	YJR053W	BFA1
mitotic cell cycle	YJR053W	BFA1
organelle fission	YJR053W	BFA1
regulation of cell cycle	YJR053W	BFA1
regulation of organelle organization	YJR053W	BFA1
ion transport	YJR054W	KCH1
plasma membrane	YJR054W	KCH1
transmembrane transport	YJR054W	KCH1
transmembrane transporter activity	YJR054W	KCH1
vacuole	YJR054W	KCH1
vacuoles	YJR054W	KCH1
cell cycle	YJR059W	PTK2
cellular ion homeostasis	YJR059W	PTK2
kinase activity	YJR059W	PTK2
mitotic cell cycle	YJR059W	PTK2
plasma membrane	YJR059W	PTK2
protein phosphorylation	YJR059W	PTK2
transferase activity	YJR059W	PTK2
carbohydrate metabolic process	YJR060W	CBF1
cell cycle	YJR060W	CBF1
chromatin	YJR060W	CBF1
chromatin organization	YJR060W	CBF1
chromosome	YJR060W	CBF1
chromosome segregation	YJR060W	CBF1
cytoskeleton and microtubules	YJR060W	CBF1
DNA binding	YJR060W	CBF1
lipid metabolic process	YJR060W	CBF1
lipids	YJR060W	CBF1
metabolic	YJR060W	CBF1
mitochondria	YJR060W	CBF1
mitochondrion	YJR060W	CBF1
nucleic acid binding transcription factor activity	YJR060W	CBF1
transcription	YJR060W	CBF1
transcription and mRNA processing	YJR060W	CBF1
transcription factor activity, protein binding	YJR060W	CBF1
transcription factor binding	YJR060W	CBF1
transcription from RNA polymerase II promoter	YJR060W	CBF1
budding	YJR066W	TOR1
cell cycle	YJR066W	TOR1
cell wall organization or biogenesis	YJR066W	TOR1
cellular response to DNA damage stimulus	YJR066W	TOR1
cytoplasmic vesicle	YJR066W	TOR1
endomembrane system	YJR066W	TOR1
Golgi	YJR066W	TOR1
Golgi and ER	YJR066W	TOR1
Golgi apparatus	YJR066W	TOR1
kinase activity	YJR066W	TOR1
lipid metabolic process	YJR066W	TOR1
lipids	YJR066W	TOR1
meiotic cell cycle	YJR066W	TOR1
metabolic	YJR066W	TOR1
organelle fission	YJR066W	TOR1
peptidyl-amino acid modification	YJR066W	TOR1
plasma membrane	YJR066W	TOR1
protein phosphorylation	YJR066W	TOR1
regulation of cell cycle	YJR066W	TOR1
response to heat	YJR066W	TOR1
response to oxidative stress	YJR066W	TOR1
ribosomes and translation	YJR066W	TOR1
RNA modification	YJR066W	TOR1
transcription	YJR066W	TOR1
transcription and mRNA processing	YJR066W	TOR1
transcription from RNA polymerase I promoter	YJR066W	TOR1
transferase activity	YJR066W	TOR1
translational initiation	YJR066W	TOR1
vacuole	YJR066W	TOR1
vacuoles	YJR066W	TOR1
hydrolase activity	YJR069C	HAM1
metabolic	YJR069C	HAM1
nucleobase-containing small molecule metabolic process	YJR069C	HAM1
cytoskeleton and microtubules	YJR070C	LIA1
cytoskeleton organization	YJR070C	LIA1
oxidoreductase activity	YJR070C	LIA1
peptidyl-amino acid modification	YJR070C	LIA1
sig_Gsp1_GI	YJR070C	LIA1
endomembrane system	YJR073C	OPI3
endoplasmic reticulum	YJR073C	OPI3
ER	YJR073C	OPI3
Golgi and ER	YJR073C	OPI3
lipid metabolic process	YJR073C	OPI3
lipids	YJR073C	OPI3
metabolic	YJR073C	OPI3
methyltransferase activity	YJR073C	OPI3
mitochondria	YJR073C	OPI3
mitochondrion	YJR073C	OPI3
transferase activity	YJR073C	OPI3
enzyme binding	YJR074W	MOG1
nuclear transport	YJR074W	MOG1
nuclear transport and organization	YJR074W	MOG1
protein targeting	YJR074W	MOG1
carbohydrate metabolic process	YJR075W	HOC1
cell wall organization or biogenesis	YJR075W	HOC1
endomembrane system	YJR075W	HOC1
Golgi	YJR075W	HOC1
Golgi and ER	YJR075W	HOC1
Golgi apparatus	YJR075W	HOC1
metabolic	YJR075W	HOC1
sig_Gsp1_GI	YJR075W	HOC1
transferase activity	YJR075W	HOC1
transferase activity, transferring glycosyl groups	YJR075W	HOC1
cellular response to DNA damage stimulus	YJR082C	EAF6
chromatin	YJR082C	EAF6
chromatin organization	YJR082C	EAF6
DNA repair	YJR082C	EAF6
histone modification	YJR082C	EAF6
peptidyl-amino acid modification	YJR082C	EAF6
protein acylation	YJR082C	EAF6
sig_Gsp1_GI	YJR082C	EAF6
transferase activity	YJR082C	EAF6
chromosome	YJR084W	YJR084W
conjugation	YJR084W	YJR084W
mRNA processing	YJR084W	YJR084W
RNA processing	YJR084W	YJR084W
RNA splicing	YJR084W	YJR084W
transcription and mRNA processing	YJR084W	YJR084W
endomembrane system	YJR088C	EMC2
endoplasmic reticulum	YJR088C	EMC2
ER	YJR088C	EMC2
Golgi and ER	YJR088C	EMC2
protein folding	YJR088C	EMC2
budding	YJR090C	GRR1
cell cortex	YJR090C	GRR1
cell cycle	YJR090C	GRR1
cellular bud	YJR090C	GRR1
cellular response to DNA damage stimulus	YJR090C	GRR1
conjugation	YJR090C	GRR1
cytoskeleton	YJR090C	GRR1
cytoskeleton and microtubules	YJR090C	GRR1
mitotic cell cycle	YJR090C	GRR1
protein binding, bridging	YJR090C	GRR1
protein modification by small protein conjugation or removal	YJR090C	GRR1
proteolysis involved in cellular protein catabolic process	YJR090C	GRR1
regulation of cell cycle	YJR090C	GRR1
site of polarized growth	YJR090C	GRR1
transferase activity	YJR090C	GRR1
budding	YJR094C	IME1
cell cycle	YJR094C	IME1
meiotic cell cycle	YJR094C	IME1
organelle fission	YJR094C	IME1
pseudohyphal growth	YJR094C	IME1
regulation of cell cycle	YJR094C	IME1
regulation of organelle organization	YJR094C	IME1
transcription	YJR094C	IME1
transcription and mRNA processing	YJR094C	IME1
transcription factor activity, protein binding	YJR094C	IME1
transcription from RNA polymerase II promoter	YJR094C	IME1
conjugation	YJR117W	STE24
endomembrane system	YJR117W	STE24
endoplasmic reticulum	YJR117W	STE24
ER	YJR117W	STE24
Golgi and ER	YJR117W	STE24
hydrolase activity	YJR117W	STE24
mitochondria	YJR117W	STE24
mitochondrial envelope	YJR117W	STE24
mitochondrion	YJR117W	STE24
peptidase activity	YJR117W	STE24
protein maturation	YJR117W	STE24
endomembrane system	YJR118C	ILM1
endoplasmic reticulum	YJR118C	ILM1
ER	YJR118C	ILM1
Golgi and ER	YJR118C	ILM1
mitochondria	YJR118C	ILM1
mitochondrion organization	YJR118C	ILM1
chromatin	YJR119C	JHD2
chromatin organization	YJR119C	JHD2
histone modification	YJR119C	JHD2
oxidoreductase activity	YJR119C	JHD2
regulation of organelle organization	YJR119C	JHD2
RNA catabolic process	YJR119C	JHD2
transcription	YJR119C	JHD2
transcription and mRNA processing	YJR119C	JHD2
transcription from RNA polymerase II promoter	YJR119C	JHD2
cell cortex	YJR125C	ENT3
cytoplasmic vesicle	YJR125C	ENT3
cytoskeleton	YJR125C	ENT3
cytoskeleton and microtubules	YJR125C	ENT3
cytoskeleton organization	YJR125C	ENT3
endomembrane system	YJR125C	ENT3
endosomal transport	YJR125C	ENT3
Golgi	YJR125C	ENT3
Golgi and ER	YJR125C	ENT3
Golgi vesicle transport	YJR125C	ENT3
lipid binding	YJR125C	ENT3
lipids	YJR125C	ENT3
endomembrane system	YJR126C	VPS70
endoplasmic reticulum	YJR126C	VPS70
ER	YJR126C	VPS70
Golgi and ER	YJR126C	VPS70
